"","region","strategy_code","variable","future_id","value"
"494","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:abating_gases:pfcs_shifted2023",0,0
"495","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:abating_gases:pfcs_shifted2024",0,0
"496","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:cement",0,-5285659777.31771
"497","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:cement_shifted2015",0,0
"498","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:cement_shifted2016",0,0
"499","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:cement_shifted2017",0,0
"500","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:cement_shifted2018",0,0
"501","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:cement_shifted2019",0,0
"502","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:cement_shifted2020",0,0
"503","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:cement_shifted2021",0,0
"504","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:cement_shifted2022",0,0
"505","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:cement_shifted2023",0,0
"506","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:cement_shifted2024",0,0
"507","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:chemicals",0,-4137948508.47974
"508","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:chemicals_shifted2015",0,0
"509","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:chemicals_shifted2016",0,0
"510","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:chemicals_shifted2017",0,0
"511","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:chemicals_shifted2018",0,0
"512","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:chemicals_shifted2019",0,0
"513","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:chemicals_shifted2020",0,0
"514","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:chemicals_shifted2021",0,0
"515","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:chemicals_shifted2022",0,0
"516","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:chemicals_shifted2023",0,0
"517","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:chemicals_shifted2024",0,0
"518","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:metals",0,-3705206732.38882
"519","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:metals_shifted2015",0,0
"520","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:metals_shifted2016",0,0
"521","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:metals_shifted2017",0,0
"522","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:metals_shifted2018",0,0
"523","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:metals_shifted2019",0,0
"524","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:metals_shifted2020",0,0
"525","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:metals_shifted2021",0,0
"526","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:metals_shifted2022",0,0
"527","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:metals_shifted2023",0,0
"528","brazil","PFLO:ALL_PLUR","cb:ippu:technical_cost:ccs:metals_shifted2024",0,0
"529","brazil","PFLO:ALL_PLUR","cb:ippu:technical_savings:clinker:X",0,1305729303.07837
"530","brazil","PFLO:ALL_PLUR","cb:ippu:technical_savings:clinker:X_shifted2015",0,0
"531","brazil","PFLO:ALL_PLUR","cb:ippu:technical_savings:clinker:X_shifted2016",0,0
"532","brazil","PFLO:ALL_PLUR","cb:ippu:technical_savings:clinker:X_shifted2017",0,0
"533","brazil","PFLO:ALL_PLUR","cb:ippu:technical_savings:clinker:X_shifted2018",0,0
"534","brazil","PFLO:ALL_PLUR","cb:ippu:technical_savings:clinker:X_shifted2019",0,0
"535","brazil","PFLO:ALL_PLUR","cb:ippu:technical_savings:clinker:X_shifted2020",0,0
"536","brazil","PFLO:ALL_PLUR","cb:ippu:technical_savings:clinker:X_shifted2021",0,0
"537","brazil","PFLO:ALL_PLUR","cb:ippu:technical_savings:clinker:X_shifted2022",0,0
"538","brazil","PFLO:ALL_PLUR","cb:ippu:technical_savings:clinker:X_shifted2023",0,0
"539","brazil","PFLO:ALL_PLUR","cb:ippu:technical_savings:clinker:X_shifted2024",0,0
"540","brazil","PFLO:ALL_PLUR","cb:lndu:ecosystem_services:forests:primary",0,57770394790.6269
"541","brazil","PFLO:ALL_PLUR","cb:lndu:ecosystem_services:forests:primary_shifted2015",0,0
"542","brazil","PFLO:ALL_PLUR","cb:lndu:ecosystem_services:forests:primary_shifted2016",0,0
"543","brazil","PFLO:ALL_PLUR","cb:lndu:ecosystem_services:forests:primary_shifted2017",0,-5.20356689004634e-05
"544","brazil","PFLO:ALL_PLUR","cb:lndu:ecosystem_services:forests:primary_shifted2018",0,-8.10524437701922e-05
"545","brazil","PFLO:ALL_PLUR","cb:lndu:ecosystem_services:forests:primary_shifted2019",0,-0.000106049926428289
"546","brazil","PFLO:ALL_PLUR","cb:lndu:ecosystem_services:forests:primary_shifted2020",0,-0.000169906424184174
"547","brazil","PFLO:ALL_PLUR","cb:lndu:ecosystem_services:forests:primary_shifted2021",0,-0.000211721400852554
"548","brazil","PFLO:ALL_PLUR","cb:lndu:ecosystem_services:forests:primary_shifted2022",0,-0.000234971180852717
"549","brazil","PFLO:ALL_PLUR","cb:lndu:ecosystem_services:forests:primary_shifted2023",0,-0.000254272797774707
"550","brazil","PFLO:ALL_PLUR","cb:lndu:ecosystem_services:forests:primary_shifted2024",0,-0.000259241595012445
"551","brazil","PFLO:ALL_PLUR","cb:lndu:ecosystem_services:forests:secondary",0,58670820875.2523
"552","brazil","PFLO:ALL_PLUR","cb:lndu:ecosystem_services:forests:secondary_shifted2015",0,0
"553","brazil","PFLO:ALL_PLUR","cb:lndu:ecosystem_services:forests:secondary_shifted2016",0,-1.11356331446992e-05
"554","brazil","PFLO:ALL_PLUR","cb:lndu:ecosystem_services:forests:secondary_shifted2017",0,-9.75668791883689e-06
"555","brazil","PFLO:ALL_PLUR","cb:lndu:ecosystem_services:forests:secondary_shifted2018",0,-1.67170665276021e-05
"556","brazil","PFLO:ALL_PLUR","cb:lndu:ecosystem_services:forests:secondary_shifted2019",0,-3.12468533226208e-05
"557","brazil","PFLO:ALL_PLUR","cb:lndu:ecosystem_services:forests:secondary_shifted2020",0,-3.55741575635615e-05
"558","brazil","PFLO:ALL_PLUR","cb:lndu:ecosystem_services:forests:secondary_shifted2021",0,-4.39156499424633e-05
"559","brazil","PFLO:ALL_PLUR","cb:lndu:ecosystem_services:forests:secondary_shifted2022",0,-4.75352882317175e-05
"560","brazil","PFLO:ALL_PLUR","cb:lndu:ecosystem_services:forests:secondary_shifted2023",0,-4.87596984369111e-05
"561","brazil","PFLO:ALL_PLUR","cb:lndu:ecosystem_services:forests:secondary_shifted2024",0,-5.02280590336612e-05
"562","brazil","PFLO:ALL_PLUR","cb:lndu:technical_cost:silvopasture:X",0,-8800623131.28785
"563","brazil","PFLO:ALL_PLUR","cb:lndu:technical_cost:silvopasture:X_shifted2015",0,0
"564","brazil","PFLO:ALL_PLUR","cb:lndu:technical_cost:silvopasture:X_shifted2016",0,1.67034497170488e-06
"565","brazil","PFLO:ALL_PLUR","cb:lndu:technical_cost:silvopasture:X_shifted2017",0,1.46350318782553e-06
"566","brazil","PFLO:ALL_PLUR","cb:lndu:technical_cost:silvopasture:X_shifted2018",0,2.50755997914032e-06
"567","brazil","PFLO:ALL_PLUR","cb:lndu:technical_cost:silvopasture:X_shifted2019",0,4.68702799839313e-06
"568","brazil","PFLO:ALL_PLUR","cb:lndu:technical_cost:silvopasture:X_shifted2020",0,5.33612363453423e-06
"569","brazil","PFLO:ALL_PLUR","cb:lndu:technical_cost:silvopasture:X_shifted2021",0,6.5873474913695e-06
"570","brazil","PFLO:ALL_PLUR","cb:lndu:technical_cost:silvopasture:X_shifted2022",0,7.13029323475763e-06
"571","brazil","PFLO:ALL_PLUR","cb:lndu:technical_cost:silvopasture:X_shifted2023",0,7.31395476553666e-06
"572","brazil","PFLO:ALL_PLUR","cb:lndu:technical_cost:silvopasture:X_shifted2024",0,7.53420885504918e-06
"573","brazil","PFLO:ALL_PLUR","cb:lsmm:technical_cost:manure_management",0,10461285788.2624
"574","brazil","PFLO:ALL_PLUR","cb:lsmm:technical_cost:manure_management_shifted2015",0,0
"575","brazil","PFLO:ALL_PLUR","cb:lsmm:technical_cost:manure_management_shifted2016",0,0
"576","brazil","PFLO:ALL_PLUR","cb:lsmm:technical_cost:manure_management_shifted2017",0,0
"577","brazil","PFLO:ALL_PLUR","cb:lsmm:technical_cost:manure_management_shifted2018",0,0
"578","brazil","PFLO:ALL_PLUR","cb:lsmm:technical_cost:manure_management_shifted2019",0,0
"579","brazil","PFLO:ALL_PLUR","cb:lsmm:technical_cost:manure_management_shifted2020",0,0
"580","brazil","PFLO:ALL_PLUR","cb:lsmm:technical_cost:manure_management_shifted2021",0,0
"581","brazil","PFLO:ALL_PLUR","cb:lsmm:technical_cost:manure_management_shifted2022",0,0
"582","brazil","PFLO:ALL_PLUR","cb:lsmm:technical_cost:manure_management_shifted2023",0,0
"583","brazil","PFLO:ALL_PLUR","cb:lsmm:technical_cost:manure_management_shifted2024",0,0
"584","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:buffalo",0,-40998076.171118
"585","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:buffalo_shifted2015",0,0
"586","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:buffalo_shifted2016",0,0
"587","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:buffalo_shifted2017",0,0
"588","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:buffalo_shifted2018",0,0
"589","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:buffalo_shifted2019",0,0
"590","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:buffalo_shifted2020",0,0
"591","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:buffalo_shifted2021",0,0
"592","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:buffalo_shifted2022",0,0
"593","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:buffalo_shifted2023",0,0
"594","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:buffalo_shifted2024",0,0
"595","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:cattle_dairy",0,-6428013087.51786
"596","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:cattle_dairy_shifted2015",0,0
"597","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:cattle_dairy_shifted2016",0,0
"598","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:cattle_dairy_shifted2017",0,0
"599","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:cattle_dairy_shifted2018",0,0
"600","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:cattle_dairy_shifted2019",0,0
"601","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:cattle_dairy_shifted2020",0,0
"602","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:cattle_dairy_shifted2021",0,0
"603","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:cattle_dairy_shifted2022",0,0
"604","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:cattle_dairy_shifted2023",0,0
"605","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:cattle_dairy_shifted2024",0,0
"606","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:cattle_nondairy",0,-6959994384.20011
"607","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:cattle_nondairy_shifted2015",0,0
"608","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:cattle_nondairy_shifted2016",0,0
"609","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:cattle_nondairy_shifted2017",0,0
"610","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:cattle_nondairy_shifted2018",0,0
"611","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:cattle_nondairy_shifted2019",0,0
"612","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:cattle_nondairy_shifted2020",0,0
"613","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:cattle_nondairy_shifted2021",0,0
"614","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:cattle_nondairy_shifted2022",0,0
"615","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:cattle_nondairy_shifted2023",0,0
"616","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:cattle_nondairy_shifted2024",0,0
"617","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:chickens",0,-3571807.15187032
"618","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:chickens_shifted2015",0,0
"619","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:chickens_shifted2016",0,0
"620","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:chickens_shifted2017",0,0
"621","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:chickens_shifted2018",0,0
"622","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:chickens_shifted2019",0,0
"623","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:chickens_shifted2020",0,0
"624","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:chickens_shifted2021",0,0
"625","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:chickens_shifted2022",0,0
"626","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:chickens_shifted2023",0,0
"627","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:chickens_shifted2024",0,0
"628","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:goats",0,-31676902.9621494
"629","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:goats_shifted2015",0,0
"630","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:goats_shifted2016",0,0
"631","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:goats_shifted2017",0,0
"632","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:goats_shifted2018",0,0
"633","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:goats_shifted2019",0,0
"634","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:goats_shifted2020",0,0
"635","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:goats_shifted2021",0,0
"636","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:goats_shifted2022",0,0
"637","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:goats_shifted2023",0,0
"638","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:goats_shifted2024",0,0
"639","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:horses",0,-140629837.498914
"640","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:horses_shifted2015",0,0
"641","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:horses_shifted2016",0,0
"642","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:horses_shifted2017",0,0
"643","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:horses_shifted2018",0,0
"644","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:horses_shifted2019",0,0
"645","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:horses_shifted2020",0,0
"646","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:horses_shifted2021",0,0
"647","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:horses_shifted2022",0,0
"648","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:horses_shifted2023",0,0
"649","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:horses_shifted2024",0,0
"650","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:mules",0,-23041983.0113289
"651","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:mules_shifted2015",0,0
"652","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:mules_shifted2016",0,0
"653","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:mules_shifted2017",0,0
"654","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:mules_shifted2018",0,0
"655","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:mules_shifted2019",0,0
"656","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:mules_shifted2020",0,0
"657","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:mules_shifted2021",0,0
"658","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:mules_shifted2022",0,0
"659","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:mules_shifted2023",0,0
"660","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:mules_shifted2024",0,0
"661","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:pigs",0,-1873442402.26286
"662","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:pigs_shifted2015",0,0
"663","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:pigs_shifted2016",0,0
"664","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:pigs_shifted2017",0,0
"665","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:pigs_shifted2018",0,0
"666","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:pigs_shifted2019",0,0
"667","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:pigs_shifted2020",0,0
"668","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:pigs_shifted2021",0,0
"669","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:pigs_shifted2022",0,0
"670","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:pigs_shifted2023",0,0
"671","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:pigs_shifted2024",0,0
"672","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:sheep",0,-60602904.8830569
"673","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:sheep_shifted2015",0,0
"674","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:sheep_shifted2016",0,0
"675","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:sheep_shifted2017",0,0
"676","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:sheep_shifted2018",0,0
"677","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:sheep_shifted2019",0,0
"678","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:sheep_shifted2020",0,0
"679","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:sheep_shifted2021",0,0
"680","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:sheep_shifted2022",0,0
"681","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:sheep_shifted2023",0,0
"682","brazil","PFLO:ALL_PLUR","cb:lvst:lvst_value:livestock_produced:sheep_shifted2024",0,0
"683","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_buffalo",0,-125018529.390869
"684","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_buffalo_shifted2015",0,0
"685","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_buffalo_shifted2016",0,0
"686","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_buffalo_shifted2017",0,0
"687","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_buffalo_shifted2018",0,0
"688","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_buffalo_shifted2019",0,0
"689","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_buffalo_shifted2020",0,0
"690","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_buffalo_shifted2021",0,0
"691","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_buffalo_shifted2022",0,0
"692","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_buffalo_shifted2023",0,0
"693","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_buffalo_shifted2024",0,0
"694","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_cattle_dairy",0,-19633018743.3711
"695","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_cattle_dairy_shifted2015",0,0
"696","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_cattle_dairy_shifted2016",0,0
"697","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_cattle_dairy_shifted2017",0,0
"698","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_cattle_dairy_shifted2018",0,0
"699","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_cattle_dairy_shifted2019",0,0
"700","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_cattle_dairy_shifted2020",0,0
"701","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_cattle_dairy_shifted2021",0,0
"702","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_cattle_dairy_shifted2022",0,0
"703","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_cattle_dairy_shifted2023",0,0
"704","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_cattle_dairy_shifted2024",0,0
"705","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_cattle_nondairy",0,-19799681740.2622
"706","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_cattle_nondairy_shifted2015",0,0
"707","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_cattle_nondairy_shifted2016",0,0
"708","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_cattle_nondairy_shifted2017",0,0
"709","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_cattle_nondairy_shifted2018",0,0
"710","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_cattle_nondairy_shifted2019",0,0
"711","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_cattle_nondairy_shifted2020",0,0
"712","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_cattle_nondairy_shifted2021",0,0
"713","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_cattle_nondairy_shifted2022",0,0
"714","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_cattle_nondairy_shifted2023",0,0
"715","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_cattle_nondairy_shifted2024",0,0
"716","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_goats",0,-886836918.737883
"717","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_goats_shifted2015",0,0
"718","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_goats_shifted2016",0,0
"719","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_goats_shifted2017",0,0
"720","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_goats_shifted2018",0,0
"721","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_goats_shifted2019",0,0
"722","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_goats_shifted2020",0,0
"723","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_goats_shifted2021",0,0
"724","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_goats_shifted2022",0,0
"725","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_goats_shifted2023",0,0
"726","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_goats_shifted2024",0,0
"727","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_sheep",0,-1697060558.62738
"728","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_sheep_shifted2015",0,0
"729","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_sheep_shifted2016",0,0
"730","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_sheep_shifted2017",0,0
"731","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_sheep_shifted2018",0,0
"732","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_sheep_shifted2019",0,0
